id_n,Year,sector_code,Sector_long,Sector_short,QIP_flag,Spl_depr_flag,mintax_flag,Assets,Turnover,Age_2023,Audit_flag,Legal_form,assets,Oper_rev,Sub_rev,Other_rev,Op_wdv,Add_assets,Dispose_assets,Add_assets_spl,profit_before_tax,Donations_grants,non_ded_exp,unrecorded_inc,dec_provision,loss_disposal,other_ded_exp,dividends,capgain_disp_assets,other_inc,charity_cont,int_exp,int_inc,e41,depr,accum_inc,accum_exp,Loss_lag1,Loss_lag2,Loss_lag3,Loss_lag4,Loss_lag5,Loss_lag6,Loss_lag7,Loss_lag8,Loss_lag9,Loss_lag10,weight
12479,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,2163035952,1328684975,7,N,1,2163035952,1327738822,0,946153,128018445,116943306,0,0,-57067386,0,57674098,0,0,0,0,0,0,0,0,0,0,0,57674098,0,0,0,0,81336469,77524349,0,0,0,0,0,0,1
12480,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,8082394,0,4,N,0,8082394,0,0,0,1335937,0,0,0,-52743448,0,1796484,0,0,0,0,0,0,0,0,0,0,-89379908,1796484,0,0,32251538,37782224,19346146,0,0,0,0,0,0,0,1
12481,2022,231,Manufacture of products made of clay and stones,3,0,0,1,138410161,73296364,7,N,1,138410161,73296364,0,0,12844875,0,0,0,25859105,0,7671319,0,0,0,0,0,0,0,0,0,0,0,7671319,0,0,0,0,0,0,0,0,0,0,0,0,1
12482,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,20659600,52574,4,N,0,20659600,0,0,52574,0,0,0,0,-24451605,0,0,0,0,0,0,0,0,0,0,6215682,52574,0,0,0,0,15767969,12616282,220363082,148925735,52709464,0,0,0,0,0,1
12483,2022,462,Import-export of agricultural raw materials and live animals,2,0,0,0,19853421560,0,8,N,0,19853421560,0,0,0,935598,0,0,0,-20482567,0,224567,0,0,0,0,0,0,0,0,0,0,-126095873,224567,0,0,0,14054664,59944686,92408368,20482567,0,0,0,0,0,1
12484,2022,410,CONSTRUCTION,2,0,0,0,39781796,824920,3,N,0,39781796,824920,0,0,0,43585689,0,0,-64771798,0,13442224,0,0,0,0,0,0,0,0,0,0,0,15906933,0,0,145833881,27403743,0,0,0,0,0,0,0,0,1
12485,2022,682,Real estate activities,2,0,0,0,29802552,0,4,N,0,29802552,0,0,0,4241411,0,0,0,-10694113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58575812,65385575,42633118,0,0,0,0,0,0,0,1
12486,2022,11,Agriculture,1,0,0,1,1795723977,14451500,1,N,0,1795723977,14451500,0,0,0,0,0,0,-4378948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12487,2022,741,"Other professional, scientific and technical activities",2,0,0,0,46053997,90066374,2,Y,0,46053997,90066374,0,8234,0,0,0,0,-33776691,0,7241391,0,0,0,0,0,0,0,0,0,0,-21218166,0,0,0,21218166,0,0,0,0,0,0,0,0,0,1
12488,2022,813,Services to buildings and landscape activities,2,0,0,0,2190274301,4343353,1,N,0,2190274301,0,0,4343353,563278100,0,0,0,-282824067,0,163440824,0,0,0,0,0,0,0,0,0,0,0,148611440,0,0,0,0,0,0,0,0,0,0,0,0,1
12489,2022,731,Advertising and market research,2,0,0,0,2991072,0,5,N,0,2991072,0,0,0,0,0,0,0,-3655250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640550,3647450,3631300,2418050,0,0,0,0,0,0,1
12490,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,1,56049014,29716640,7,N,1,56049014,29716640,0,0,0,0,0,0,2325640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12491,2022,551,Accommodation,3,0,0,1,233699242,27874640,4,N,1,233699242,27874640,0,0,0,0,0,0,3177789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13512814,90489062,0,0,0,0,0,0,0,0,1
12492,2022,99,Mining support service activities,4,0,0,1,29429775681,184303269,7,N,0,29429775681,0,183618200,685069,46009807,1930873,0,0,-1114239044,5352100,199860836,0,0,0,0,0,0,0,0,0,273575,0,11457815,0,0,1724919359,278200776,1079692435,1577824308,1741606292,0,0,0,0,0,1
12493,2022,731,Advertising and market research,2,0,0,1,992109843,872271260,7,N,1,992109843,872271260,0,0,199361012,2964240,0,0,-27719515,0,17598775,0,0,0,0,0,0,0,0,0,0,0,75139751,0,0,155230174,62938801,379356990,0,0,0,0,0,0,0,1
12494,2022,11,Agriculture,1,0,0,0,94875800,0,1,N,0,94875800,0,0,0,0,0,0,0,-5124200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12495,2022,492,Transport,2,0,0,0,681380009,4486621666,4,Y,0,681380009,4486621666,0,10944550,205912115,71975453,67690150,0,70714908,0,108830096,10944550,0,0,0,0,10944550,0,0,0,0,0,48133187,0,0,0,0,0,0,0,0,0,0,0,0,1
12496,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,394679975,0,1,N,0,394679975,0,0,0,0,0,0,0,-5423075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12497,2022,439,CONSTRUCTION,2,0,0,0,9968080,0,2,N,0,9968080,0,0,0,0,0,0,0,-28702790,0,1473450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29988220,0,0,0,0,0,0,0,0,0,1
12498,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,1066066520,0,4,Y,0,1066066520,0,0,1066066520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12499,2022,454,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",3,0,0,1,1311724143,7726516133,1,N,0,1311724143,7726516133,0,0,0,0,0,0,45030179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12500,2022,649,Financial service activities,3,0,0,0,137659456,23744585,2,Y,0,137659456,23744585,0,0,3355957,0,0,0,-22611423,0,3924108,0,0,0,0,0,0,0,0,0,0,0,3334728,0,0,13939283,0,0,0,0,0,0,0,0,0,1
12501,2022,682,Real estate activities,2,0,0,0,148352235,0,8,N,0,148352235,0,0,0,0,0,0,0,-6875390,0,1729140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111120,6552900,0,0,0,0,0,0,0,0,1
12502,2022,239,Manufacture of products made of clay and stones,3,0,0,0,194619780,0,1,N,0,194619780,0,0,0,0,0,0,0,-5462560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12503,2022,452,Maintenance and repair of motor vehicles,3,0,0,1,10415139,50194140,4,N,1,10415139,50194140,0,0,0,0,0,0,-55491170,0,0,0,0,0,0,0,0,0,0,0,0,-166591750,0,0,0,166591750,106814950,45653200,0,0,0,0,0,0,0,1
12504,2022,492,Transport,2,0,0,1,102108900,151253200,8,N,0,102108900,151240800,0,12400,2986200,0,0,0,-89865200,0,2316000,0,0,0,0,0,0,0,0,0,0,0,1146300,0,0,53732200,67452100,65563800,69400228,65822894,0,0,0,0,0,1
12505,2022,462,Import-export of agricultural raw materials and live animals,2,0,0,1,103544785,52832800,8,N,0,103544785,52832800,0,0,0,0,0,0,-1591350,0,0,0,0,0,0,0,0,0,0,0,0,-94863865,0,0,0,8533200,8481000,8493600,11730500,31821696,0,0,0,0,0,1
12506,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,15938225799,694778662,8,N,0,15938225799,694778662,0,0,604484,0,0,0,-27503042,0,404989,0,0,0,0,0,0,0,0,0,0,0,195429,0,0,34752138,35525164,30638478,0,0,0,0,0,0,0,1
12507,2022,681,Real estate activities,3,0,0,0,3994440000,0,1,N,0,3994440000,0,0,0,0,0,0,0,-5600000,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12508,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,0,193572818,0,4,N,0,193572818,0,0,0,0,0,0,0,-5015329,0,3739059,0,0,0,0,0,0,0,0,0,0,-7186000,0,0,0,1360000,1200000,4626000,0,0,0,0,0,0,0,1
12509,2022,563,Food and beverage service activities,2,0,0,0,86903921,713521220,6,N,0,86903921,713521220,0,0,42537395,0,0,0,-110637351,0,14192516,0,0,0,0,0,0,0,0,0,0,0,14192516,0,0,210220258,0,0,0,0,0,0,0,0,0,1
12510,2022,749,"Other professional, scientific and technical activities",2,0,0,0,25410399,150084898,4,N,0,25410399,150084898,0,18156,496370,0,0,0,40127649,0,2261098,0,0,0,0,0,0,0,0,1155889,18156,-33754716,179808,0,0,0,2481931,686566,0,0,0,0,0,0,0,1
12511,2022,773,Rental and leasing activities,2,0,0,0,1347861913,1933936172,4,N,0,1347861913,1933936172,0,0,890544693,0,0,0,-314862520,0,247864891,0,0,0,0,0,0,0,0,0,0,0,222636173,0,0,411358593,0,20899369,0,0,0,0,0,0,0,1
12512,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,877359149,2643464293,5,N,0,877359149,2643464293,0,0,50562,0,0,0,80587513,0,4812207,0,0,0,0,0,0,0,0,0,0,0,25281,0,0,0,0,0,0,0,0,0,0,0,0,1
12513,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,0,156211067,21079040,2,N,0,156211067,21079040,0,0,0,0,0,0,-48448296,0,0,0,0,0,0,0,0,0,0,0,0,-3055500,0,0,0,3055500,0,0,0,0,0,0,0,0,0,1
12514,2022,551,Accommodation,2,0,0,1,35434772268,6141961156,7,N,1,35434772268,4585540747,0,1556420409,1313822630,0,0,0,-6755121428,0,1800203949,0,0,0,0,0,0,0,0,0,0,0,3619151048,0,0,7346296587,8283605924,6842753227,5174032447,6298035643,0,0,0,0,0,1
12515,2022,551,Accommodation,3,0,0,0,947558632,117022680,2,N,1,947558632,117022680,0,0,19140625,0,0,0,17566878,0,24824219,0,0,0,0,0,0,0,0,0,0,-54435088,24824219,0,0,0,10280066,0,39677548,4477474,0,0,0,0,0,1
12516,2022,131,Manufacture of textiles,3,0,0,0,69756142,145578890,1,N,0,69756142,145578890,0,0,0,66036680,0,0,-41689442,0,16639267,0,0,0,0,0,0,0,0,0,0,0,13207336,0,0,0,0,0,0,0,0,0,0,0,0,1
12517,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,942955,0,8,N,0,942955,0,0,0,0,0,0,0,-7920450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920450,7337500,7279250,7268500,7258380,0,0,0,0,0,1
12518,2022,472,Sale in non-specialized stores,3,0,0,0,153030747,57088175,2,Y,0,153030747,57088175,0,822906,11521068,2470200,0,0,-32991631,0,4850682,0,0,0,0,0,0,0,0,0,0,0,4808416,0,0,20653306,0,0,0,0,0,0,0,0,0,1
12519,2022,741,"Other professional, scientific and technical activities",2,0,0,1,1956426231,567207324,4,N,0,1956426231,567207324,0,0,0,0,0,0,-10494851,0,3792375,0,0,0,0,0,0,0,0,0,0,-88390172,0,0,0,59567652,23566520,5256000,0,0,0,0,0,0,0,1
12520,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,86518508,80121225,1,N,0,86518508,80121225,0,45277243,0,0,0,0,11579598,0,1772533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12521,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,715641483,124663440,2,Y,0,715641483,124663440,0,0,65919040,0,0,0,-75399252,0,17216470,82,0,0,173243,0,0,0,0,0,0,0,16479760,0,0,7990176,0,0,0,0,0,0,0,0,0,1
12522,2022,681,Real estate activities,2,0,0,0,129775855,0,5,N,0,129775855,0,0,0,0,0,0,0,-16574575,0,982300,0,0,0,0,0,0,0,0,0,0,-50321510,0,0,0,16066360,14912200,13399700,5943250,0,0,0,0,0,0,1
12523,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",2,0,0,1,245529824,741922150,6,N,1,245529824,741922150,0,0,0,0,0,0,-146730632,0,62809497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114902420,278263625,123485265,77466718,0,0,0,0,0,0,1
12524,2022,453,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,12060213,361213633,7,N,1,12060213,361213633,0,0,0,0,0,0,32586973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118741,13978540,0,0,0,0,0,1
12525,2022,731,Advertising and market research,2,0,0,0,301340889,630684980,1,N,0,301340889,630684980,0,0,0,5689694,0,0,85312845,0,2214946,0,0,0,0,0,0,0,0,0,0,0,2214946,0,0,0,0,0,0,0,0,0,0,0,0,1
12526,2022,464,Import-export of food and non-alcoholic beverages,3,0,0,1,196556325,113000246,4,N,0,196556325,113000246,0,0,74827503,0,0,0,-25703913,0,16421025,0,0,0,0,0,0,0,0,0,0,0,15291032,0,0,29207565,136833775,59848040,0,0,0,0,0,0,0,1
12527,2022,421,CONSTRUCTION,3,0,0,1,208381643,456295700,7,N,1,208381643,456295700,0,0,13479512,0,0,0,65367268,0,3649032,0,0,0,0,0,0,0,0,0,0,-45000934,3649032,0,0,0,0,0,0,0,0,0,0,0,0,1
12528,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,83181062,80538977,5,N,0,83181062,80538977,0,0,0,0,0,0,-58824231,0,4680329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28229628,28242455,224657808,106788000,0,0,0,0,0,0,1
12529,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,6183734,0,1,Y,0,6183734,0,0,0,0,0,0,0,-14401266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12530,2022,454,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",3,0,0,1,3169106366,15858779020,7,N,0,3169106366,15857463515,0,1315505,26281146,43290420,0,0,-198464473,0,46027278,0,0,0,0,0,0,0,1816750,0,0,0,21116233,0,0,280233125,344018315,0,0,0,0,0,0,0,0,1
12531,2022,551,Accommodation,3,0,0,1,7023916,128291821,6,N,0,7023916,128291821,0,0,0,0,0,0,6831196,0,0,0,0,0,0,0,0,0,0,0,0,-180191777,0,0,0,13143188,33252005,0,50092126,83704458,0,0,0,0,0,1
12532,2022,681,Real estate activities,3,0,0,0,775901320,0,3,N,0,775901320,0,0,0,0,0,0,0,-8538600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968200,4674200,0,0,0,0,0,0,0,0,1
12533,2022,551,Accommodation,2,0,0,0,4064550,0,2,N,0,4064550,0,0,0,0,0,0,0,-33124450,0,0,0,0,0,0,0,0,0,0,0,0,-16811000,0,0,0,16811000,0,0,0,0,0,0,0,0,0,1
12534,2022,620,Software publishing,2,0,0,0,96072707,480270694,7,Y,0,96072707,480270694,0,0,64669155,0,0,0,-8306705,0,33524864,0,0,0,0,0,0,0,0,0,0,0,16212319,0,0,0,0,20423795,0,0,0,0,0,0,0,1
12535,2022,141,Manufacture of wearing apparels,3,1,0,0,21626250395,26642484548,4,Y,0,21626250395,26642484548,0,0,1142112480,8667700,0,0,8497590945,0,179032922,0,0,0,0,0,0,0,0,0,0,0,230156036,0,0,0,304918379,65040000,0,0,0,0,0,0,0,1
12536,2022,649,Financial service activities,2,0,0,0,4170727,0,2,N,0,4170727,0,0,0,0,0,0,0,-608655,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12537,2022,162,Manufacture of wood and related materials,3,0,0,1,214065654,1267730279,5,N,0,214065654,1267730279,0,0,79138688,0,0,0,40814318,0,19784672,0,0,0,0,0,0,0,0,0,0,0,19784672,0,0,0,132988201,61938583,0,0,0,0,0,0,0,1
12538,2022,682,Real estate activities,2,0,0,1,1277518562,88943339,8,N,1,1277518562,88943339,0,0,124003183,2140840,0,0,-684317737,0,54025909,0,0,0,0,0,0,0,0,0,0,0,38656951,0,0,603661100,626672961,715190238,0,0,0,0,0,0,0,1
12539,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,1,525004655,1330507070,8,N,0,525004655,1259013142,0,71493928,279002016,0,134738171,0,-101564622,0,111271353,0,0,0,0,0,70554676,0,0,0,939252,0,34000838,0,0,293492941,391045859,313525717,40230400,40032800,0,0,0,0,0,1
12540,2022,410,CONSTRUCTION,2,0,0,1,1070301280,1108034230,5,N,0,1070301280,1108034230,0,0,0,0,0,0,49416394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51972499,44701621,48028228,24155460,0,0,0,0,0,0,1
12541,2022,791,Travel agency and related tourism activities,2,0,0,1,19921843,16862491,6,N,0,19921843,16862491,0,0,4881145,0,0,0,-7698863,0,0,0,0,0,0,0,0,0,0,0,0,-44329967,0,0,0,2718330,6592691,67269546,0,0,0,0,0,0,0,1
12542,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,8414650,0,8,N,0,8414650,0,0,0,0,0,0,0,-38836650,0,0,0,0,0,0,0,0,0,0,0,0,-225677500,0,0,0,32928800,33010100,32807300,32748650,32138850,0,0,0,0,0,1
12543,2022,464,Import-export of food and non-alcoholic beverages,3,0,0,0,2197517463,10708863120,7,N,0,2197517463,10708863120,0,0,0,0,0,0,592428725,0,5241682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12544,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,67062300,0,2,N,0,67062300,0,0,0,0,0,0,0,-16234500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16703200,0,0,0,0,0,0,0,0,0,1
12545,2022,492,Transport,2,0,0,1,1517474746,874103943,7,N,0,1517474746,609792460,0,264311483,6045807,0,0,0,-23766076,0,19774355,0,0,0,0,0,0,0,0,0,57743107,0,1519668,0,0,21159395,11559809,20817505,146601916,151296177,0,0,0,0,0,1
12546,2022,522,Warehousing and support activities for transportation,2,0,0,0,42788768,0,7,N,1,42788768,0,0,0,4017592,0,0,0,-33848727,0,1016295,0,0,0,0,0,0,0,0,0,0,0,1016295,0,0,0,27156514,39261515,60058651,82830442,0,0,0,0,0,1
12547,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,22922800,0,3,N,0,22922800,0,0,0,0,0,0,0,-18393050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17085150,9999000,0,0,0,0,0,0,0,0,1
12548,2022,855,Education,2,0,0,0,314327639,1063259095,8,N,0,314327639,884641981,146877721,31739393,34954981,25093115,0,0,-107153035,175796,76119542,0,0,0,0,0,0,82,0,0,0,0,27336289,0,0,0,0,71777038,0,0,0,0,0,0,0,1
12549,2022,51,Mining of coal and lignite,2,0,0,0,12804199,0,6,Y,0,12804199,0,0,0,0,0,0,0,-35817900,0,1235100,0,0,0,0,0,0,0,0,0,0,-113137960,0,0,0,113137960,84776809,61848050,35070150,10314750,0,0,0,0,0,1
12550,2022,551,Accommodation,3,0,0,1,1471639228,286976573,8,N,1,1471639228,286976573,0,19957489,8093947,0,0,0,128277269,0,51117318,0,0,0,0,0,0,19957489,0,0,0,-116886459,42550639,0,0,32726706,0,0,0,0,0,0,0,0,0,1
12551,2022,471,Sale in non-specialized stores,3,0,0,1,8461345710,1086349737,4,N,1,8461345710,1086349737,0,0,8812500,0,0,0,-856079570,0,404406250,0,0,0,0,0,0,0,0,0,0,0,404406250,0,0,96585448,86527671,396049165,0,0,0,0,0,0,0,1
12552,2022,990,Activities of extraterritorial organizations and bodies,3,0,0,0,120958960,0,4,Y,0,120958960,0,0,112158960,0,0,0,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12553,2022,141,Manufacture of wearing apparels,3,0,0,0,703899559,18631818,3,N,0,703899559,18631818,0,0,0,0,0,0,-478447102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12554,2022,551,Accommodation,3,0,0,0,18579280,76053835,4,N,1,18579280,76053835,0,0,0,0,0,0,-26481285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73356906,191484122,24312000,0,0,0,0,0,0,0,1
12555,2022,492,Transport,2,0,0,0,4226311331,5337116467,7,N,0,4226311331,5337116467,0,23886669,326197738,21077187,0,0,1570122440,0,109908172,0,0,0,0,0,0,0,0,0,0,0,94686883,0,0,0,0,0,0,0,0,0,0,0,0,1
12556,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,239646249,92817889,6,N,0,239646249,92756010,0,61879,18219719,0,0,0,-203973554,0,15059533,0,0,0,0,0,0,0,0,0,0,0,6403805,0,0,0,86743028,119261574,148143735,16166400,0,0,0,0,0,1
12557,2022,471,Sale in non-specialized stores,2,0,0,0,139757479,0,3,N,0,139757479,0,0,0,0,0,0,0,-19566450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24983770,13271561,0,0,0,0,0,0,0,0,1
12558,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,4350136192,782416530,7,N,0,4350136192,782416530,0,0,24281662,0,0,0,50255478,0,6438195,0,0,0,0,0,0,0,0,0,0,-728252408,6438195,0,0,364834566,109950583,137352129,81831963,34283167,0,0,0,0,0,1
12559,2022,862,Human health and social activities,3,0,0,0,329659160,0,2,N,0,329659160,0,0,0,0,0,0,0,-56697640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13643200,0,0,0,0,0,0,0,0,0,1
12560,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,1488072327,1260635518,8,Y,1,1488072327,1260635518,0,0,0,0,0,0,162654505,0,81240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12561,2022,477,Sale of computers and electronic equipment,2,0,0,0,1936065566,0,2,N,0,1936065566,0,0,0,0,0,0,0,-121045976,0,9880800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194868,0,0,0,0,0,0,0,0,0,1
12562,2022,702,Activities of head offices; management consultancy activities,2,0,0,0,88070205,163498421,6,N,0,88070205,163498421,0,0,331546,7406483,0,0,29953933,0,7365395,0,0,0,0,0,0,0,0,18279480,0,0,3810462,0,0,21602445,48905990,0,0,0,0,0,0,0,0,1
12563,2022,960,Other personal services,3,0,0,0,20379150,0,1,N,0,20379150,0,0,0,0,0,0,0,-16920870,0,1482120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12564,2022,141,Manufacture of wearing apparels,3,0,0,0,405869846,9392223177,2,N,0,405869846,9392223177,0,0,66385830,720475,0,0,53207846,0,15737330,0,0,0,0,0,0,0,0,0,0,-53207846,15737330,0,0,146154036,0,0,0,0,0,0,0,0,0,1
12565,2022,141,Manufacture of wearing apparels,3,0,0,1,552705355,1129358560,6,N,0,552705355,1129358560,0,0,62134209,0,0,0,-14901276,0,27906755,0,0,0,0,0,0,0,0,0,0,0,14825410,0,0,0,0,0,0,0,0,0,0,0,0,1
12566,2022,106,Manufacture of grain and starch products,3,0,0,1,364375496,484000000,7,N,1,364375496,484000000,0,0,75028188,0,0,0,62155053,0,17580247,0,0,0,0,0,0,0,0,0,0,0,17580247,0,0,0,0,0,0,0,0,0,0,0,0,1
12567,2022,801,Security and investigation activities,2,0,0,1,1477442388,2065985365,7,N,1,1477442388,2065985365,0,0,20187545,0,0,0,96228947,0,5080172,0,0,0,0,0,0,0,0,0,0,0,5080172,0,0,0,0,0,0,0,0,0,0,0,0,1
12568,2022,141,Manufacture of wearing apparels,3,0,0,1,4917987999,10261048137,8,N,0,4917987999,10261048137,0,76158201,1563340224,0,0,0,957737978,0,400655303,0,0,0,0,0,0,0,0,130121861,0,-716596219,323422360,0,0,0,0,0,0,0,0,0,0,0,0,1
12569,2022,862,Human health and social activities,2,0,0,1,34291416035,21310340350,7,N,0,34291416035,21310340350,56947332,589194779,2476517830,362793252,0,0,1435333794,5269760,2076718794,180843635,49439117,0,0,0,0,0,0,790695581,438453912,-837085510,2321527755,0,0,2407549899,884544743,0,0,168805899,0,0,0,0,0,1
12570,2022,682,Real estate activities,2,0,0,0,3150576,71261194,3,Y,0,3150576,71261194,0,0,878270,0,0,0,-19364639,0,1834617,0,0,0,0,0,0,0,0,0,0,-119367990,219568,0,0,48187882,71180108,0,0,0,0,0,0,0,0,1
12571,2022,960,Other personal services,3,0,0,1,317947708,38004701,4,N,1,317947708,38004701,0,0,0,0,0,0,-99849052,0,21187000,0,0,0,0,0,0,0,0,0,0,0,21187000,0,0,47443578,437114805,544716728,575005652,0,0,0,0,0,0,1
12572,2022,410,CONSTRUCTION,2,0,0,0,156892600,0,4,N,0,156892600,0,0,0,0,0,0,0,-11023600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10962800,10991000,10130000,0,0,0,0,0,0,0,1
12573,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,590876649,0,8,N,0,590876649,0,0,0,7208364,0,0,0,-12019918,0,3168368,0,0,0,0,0,0,0,0,0,0,0,1802091,0,0,20559672,26148467,26844523,28184106,30082878,0,0,0,0,0,1
12574,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,1,213326204,909986048,5,N,0,213326204,909986048,0,0,8395781,0,0,0,74245418,0,4621895,0,0,0,0,0,0,0,0,0,0,-43230672,2160055,0,0,43230672,43230672,28290991,14939681,0,0,0,0,0,0,1
12575,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,36650700,0,5,N,0,36650700,0,0,0,0,0,0,0,-8567250,0,0,0,0,0,0,0,0,0,0,0,0,-34782050,0,0,0,8533200,8481000,8493600,9274250,0,0,0,0,0,0,1
12576,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,904614530,1308357733,7,N,0,904614530,1308357733,0,0,3904330,0,0,0,195414115,0,12479217,0,0,0,0,0,0,0,0,0,0,0,933836,0,0,0,0,0,0,0,0,0,0,0,0,1
12577,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,202422680,0,7,N,0,202422680,0,0,0,0,0,0,0,-6111500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6122690,6094600,6062600,6054000,6054000,0,0,0,0,0,1
12578,2022,681,Real estate activities,3,0,0,0,3331011070,40363632,7,N,1,3331011070,40363632,0,0,51564092,0,0,0,-52714248,0,90865380,0,0,0,0,0,0,0,0,0,0,0,90822830,0,0,54244077,58596997,62605662,105281516,67973054,0,0,0,0,0,1
12579,2022,432,CONSTRUCTION,2,0,0,0,1118631264,85676211,2,N,0,1118631264,85676211,0,0,63049797,77557404,0,0,-642994912,0,55459489,0,0,0,0,0,0,0,0,0,0,-316782222,0,0,0,316782222,0,0,0,0,0,0,0,0,0,1
12580,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",2,0,0,1,412830126,7244013,4,N,1,412830126,7244013,0,0,9395241,0,0,0,-2601835,0,1879048,0,0,0,0,0,0,0,0,0,0,0,1879048,0,0,2955768,4497269,4328196,5722640,11955270,0,0,0,0,0,1
12581,2022,861,Human health and social activities,2,0,0,0,914241976,2795027430,8,N,1,914241976,2795027430,0,0,290018538,82133248,0,0,468631522,0,77369950,0,0,0,0,0,0,0,0,0,0,0,77369951,0,0,0,0,0,0,0,0,0,0,0,0,1
12582,2022,131,Manufacture of textiles,3,0,0,0,1815779095,45111081,5,N,0,1815779095,45111081,0,0,0,0,0,0,-86503316,0,4862012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71303841,41664296,26233865,13159000,0,0,0,0,0,0,1
